,index,transcript_name,p_raw,p_bonferroni
94,Glutamatergic,Rab14-201_ENSMUST00000028238,2.6881860272576605e-33,9.297360193873344e-29
95,Glutamatergic,Rps3-202_ENSMUST00000107096,2.9005890949563792e-33,1.0031977443816133e-28
96,Glutamatergic,Rplp0-204_ENSMUST00000156359,7.834356165796409e-33,2.709590423502346e-28
97,Glutamatergic,Psip1-203_ENSMUST00000107215,2.8980635284607074e-32,1.0023242519534203e-27
98,Glutamatergic,Ewsr1-203_ENSMUST00000079949,3.2151459022619774e-32,1.1119903617563275e-27
99,Glutamatergic,Naa38-201_ENSMUST00000082283,3.9687580586399565e-32,1.3726346621612154e-27
100,Glutamatergic,Calm3-204_ENSMUST00000173557,5.962346078187311e-31,2.0621370146018633e-26
101,Glutamatergic,Rpl35a-205_ENSMUST00000115079,1.1923209872275193e-30,4.123761366425098e-26
102,Glutamatergic,Ube3a-205_ENSMUST00000200949,6.608456201309986e-30,2.2856006617850716e-25
103,Glutamatergic,Rps3-205_ENSMUST00000208532,7.474819056418156e-30,2.5852409188527837e-25
104,Glutamatergic,Kif21a-204_ENSMUST00000109287,1.0940592115446541e-29,3.7839131890483405e-25
105,Glutamatergic,Gabbr1-203_ENSMUST00000172792,2.1967758311777294e-29,7.597768889711295e-25
106,Glutamatergic,Ccdc88a-201_ENSMUST00000040182,1.1707987313430185e-28,4.049324492222964e-24
107,Glutamatergic,Hexdc-205_ENSMUST00000124925,1.2257745924761294e-28,4.239464005537941e-24
108,Glutamatergic,Ash1l-201_ENSMUST00000090933,1.8848532416719456e-28,6.518953421646591e-24
109,Glutamatergic,Psmb10-203_ENSMUST00000212332,3.139912429474931e-28,1.0859701128581997e-23
110,Glutamatergic,Psmb1-204_ENSMUST00000232500,1.1871950417132466e-27,4.106032771269435e-23
111,Glutamatergic,Emc10-202_ENSMUST00000118808,3.869496417991413e-27,1.33830403112651e-22
112,Glutamatergic,Arglu1-201_ENSMUST00000048545,4.133001575352455e-27,1.4294399248514002e-22
113,Glutamatergic,Psmb4-202_ENSMUST00000133412,5.334423134049238e-27,1.8449635851422693e-22
114,Glutamatergic,Fkbp8-202_ENSMUST00000119353,8.134566424947789e-27,2.8134211437324423e-22
115,Glutamatergic,Ppig-201_ENSMUST00000040915,1.0491314789964713e-26,3.6285261332571955e-22
