,index,name,p_raw,p_corr,es,cluster,chromosome
12209,F,Armc1-201_ENSMUST00000029125,7.368855678762348e-08,0.00046895397539643586,0.20176683154536867,L5 IT,3
12255,F,Gyg-203_ENSMUST00000178328,3.4094371705558505e-10,2.1697658153417432e-06,0.4586742286142922,L5 IT,3
12273,F,Nlgn1-205_ENSMUST00000193603,7.73729692315658e-12,4.924015761896847e-08,0.31396452517831897,L5 IT,3
12281,F,Nceh1-201_ENSMUST00000046515,4.44901475738533e-34,2.831352991600024e-30,0.6355053887823972,L5 IT,3
12296,F,Tnik-201_ENSMUST00000159236,3.935180622051372e-18,2.5043489478734932e-14,0.4649927890872423,L5 IT,3
12349,F,Prkci-201_ENSMUST00000108249,4.3352975698714507e-07,0.002758983373466191,0.294194017758191,L5 IT,3
12371,F,Zmat3-201_ENSMUST00000029199,8.040301925749343e-15,5.1168481455468824e-11,0.37163719783697413,L5 IT,3
12393,F,Mfn1-202_ENSMUST00000118286,4.2211110410351896e-07,0.002686315066514795,0.2736464590841221,L5 IT,3
12430,F,Gm37459-201_ENSMUST00000192259,1.2297044465808172e-14,7.82583909804032e-11,0.30358548689647746,L5 IT,3
12437,F,Pex5l-202_ENSMUST00000108219,4.2360283188948603e-08,0.0002695808422144689,0.25854241676175116,L5 IT,3
12520,F,Acad9-201_ENSMUST00000011492,6.981590727850419e-09,4.4430843392040064e-05,0.29511343836804427,L5 IT,3
12632,F,Hspa4l-208_ENSMUST00000204702,3.558523804772504e-27,2.2646445493572216e-23,0.39922499389341226,L5 IT,3
12677,F,Pgrmc2-201_ENSMUST00000058578,2.4239489133813896e-18,1.5426010884759162e-14,0.44759027519359007,L5 IT,3
12732,F,Noct-202_ENSMUST00000144826,4.6006284737620986e-14,2.9278399607021993e-10,0.22329231903918823,L5 IT,3
12746,F,Ndufc1-201_ENSMUST00000038108,1.6178604137835866e-11,1.0296063673318745e-07,0.16735023034901575,L5 IT,3
12866,F,Dclk1-202_ENSMUST00000070418,1.5710911583651979e-24,9.998424131836119e-21,0.376293946903441,L5 IT,3
12874,F,Nbea-201_ENSMUST00000029374,6.59066594746939e-14,4.19429980896952e-10,0.406587178735335,L5 IT,3
12906,F,Pfn2-202_ENSMUST00000119344,2.469535945830229e-07,0.0015716126759263576,0.08995084488704652,L5 IT,3
12916,F,Serp1-201_ENSMUST00000029385,3.685278111280671e-08,0.0002345310990019019,0.3046559769852166,L5 IT,3
12924,F,Selenot-201_ENSMUST00000107924,2.1756034794136162e-10,1.3845540542988254e-06,0.30944389700378716,L5 IT,3
12983,F,Dhx36-201_ENSMUST00000029336,2.7408574532763855e-07,0.0017442816832650917,0.1952828443918717,L5 IT,3
13006,F,Gmps-201_ENSMUST00000029405,1.6027774827657525e-14,1.0200075900321249e-10,0.3101840934880178,L5 IT,3
13016,F,Ssr3-201_ENSMUST00000029414,4.330943081637198e-14,2.756212177153913e-10,0.4201106070833105,L5 IT,3
13048,F,Rsrc1-203_ENSMUST00000065074,7.229358296575215e-08,0.0004600763619940467,0.3698223636380962,L5 IT,3
13109,F,Ppm1l-201_ENSMUST00000029355,8.169231088189877e-24,5.198898664524038e-20,0.46472064633100985,L5 IT,3
13227,F,Map9-201_ENSMUST00000091014,7.473560791882395e-11,4.756174087953956e-07,0.4510277031695511,L5 IT,3
13254,F,Trim2-206_ENSMUST00000107695,2.342645788470159e-09,1.490859779782409e-05,0.54060552362649,L5 IT,3
13363,F,Mef2d-201_ENSMUST00000001455,2.9151483115687414e-10,1.855200385482347e-06,0.3783077676914144,L5 IT,3
13454,F,Ubqln4-201_ENSMUST00000008748,1.2258182901616672e-10,7.801107598588851e-07,0.3966519513078355,L5 IT,3
13471,F,Arhgef2-203_ENSMUST00000170653,3.7027483190547964e-07,0.0023564290302464726,0.3295065536597852,L5 IT,3
13486,F,2810403A07Rik-201_ENSMUST00000029696,3.257748945651935e-08,0.00020732314290128912,0.3522441851111462,L5 IT,3
13496,F,Rit1-201_ENSMUST00000029692,1.8389928239871885e-12,1.1703350331854467e-08,0.4635039590920984,L5 IT,3
13507,F,Syt11-201_ENSMUST00000090945,8.775594663475148e-34,5.5847884438355844e-30,0.2725489662520877,L5 IT,3
13514,F,Gon4l-205_ENSMUST00000212694,2.7991957305785486e-11,1.7814081629401882e-07,0.4039328672029665,L5 IT,3
13631,F,Efna3-201_ENSMUST00000029673,8.245576895728056e-07,0.0052474851364413344,0.24098333629665092,L5 IT,3
13855,F,Them4-201_ENSMUST00000049822,2.858945896797699e-12,1.8194331687220555e-08,0.5447550756961785,L5 IT,3
13874,F,Mrpl9-201_ENSMUST00000029786,6.11876979062686e-14,3.8939850947549336e-10,0.4725955738737624,L5 IT,3
13944,F,Psmd4-201_ENSMUST00000071664,1.6353174342382668e-07,0.001040716015149233,0.3075010208523383,L5 IT,3
13987,F,Cdc42se1-201_ENSMUST00000053872,1.4177592064301928e-11,9.022619589721746e-08,0.4582247150439709,L5 IT,3
14040,F,Ensa-201_ENSMUST00000037983,9.925163213697729e-25,6.316373869197234e-21,0.4873871518428179,L5 IT,3
14042,F,Mcl1-201_ENSMUST00000037947,5.980161707622349e-12,3.805774910730863e-08,0.4522235423959451,L5 IT,3
14139,F,Sv2a-201_ENSMUST00000035371,1.8312683146284892e-22,1.1654191554295705e-18,0.41551813849942176,L5 IT,3
14170,F,Ankrd34a-201_ENSMUST00000058943,5.726276857314233e-14,3.6442025919947775e-10,0.46635196727755357,L5 IT,3
14203,F,Rnf115-201_ENSMUST00000029740,4.551614244060888e-11,2.896647304920349e-07,0.27428043627180365,L5 IT,3
14239,F,Pde4dip-205_ENSMUST00000168438,5.452400780558646e-07,0.0034699078567475223,0.2575033682697765,L5 IT,3
14309,F,Sike1-201_ENSMUST00000029447,2.113017533532531e-08,0.00013447243583401028,0.28571628242876934,L5 IT,3
14315,F,Csde1-201_ENSMUST00000029446,4.2683494263206756e-10,2.716377574910478e-06,0.3697878180349661,L5 IT,3
14426,F,Capza1-201_ENSMUST00000094028,3.2530760236008914e-08,0.00020702575814196073,0.41512170410859417,L5 IT,3
14459,F,Rap1a-201_ENSMUST00000090678,1.2679469841782251e-07,0.0008069214607310225,0.28818689894506244,L5 IT,3
14472,F,Wdr77-201_ENSMUST00000010278,5.85272863062049e-11,3.7246765005268804e-07,0.3867369985923399,L5 IT,3
14515,F,Kcna2-201_ENSMUST00000038695,2.3018488365887348e-27,1.464896599605071e-23,0.4525871299459907,L5 IT,3
14525,F,Kcnc4-201_ENSMUST00000009617,3.89951479209333e-15,2.4816512136881952e-11,0.49814077724837746,L5 IT,3
14526,F,Slc6a17-208_ENSMUST00000169449,8.04465369506742e-09,5.119617611540906e-05,0.3237683170510257,L5 IT,3
14537,F,Strip1-201_ENSMUST00000064759,5.779308246519651e-13,3.6779517680851058e-09,0.5765402554521804,L5 IT,3
14543,F,Ahcyl1-201_ENSMUST00000029490,2.9068362222181174e-07,0.0018499105718196099,0.34977353791319654,L5 IT,3
14552,F,4933431E20Rik-201_ENSMUST00000131345,4.4254312448854995e-08,0.0002816344444245132,0.2951182373164336,L5 IT,3
14620,F,Sort1-201_ENSMUST00000102632,9.349991267336861e-14,5.950334442533178e-10,0.35929180819431394,L5 IT,3
14633,F,Celsr2-201_ENSMUST00000090558,1.8750323245807324e-26,1.1932705713631782e-22,0.40526156799572544,L5 IT,3
14639,F,Sars-201_ENSMUST00000090553,4.58602485162954e-07,0.0029185462155770395,0.12379968581706446,L5 IT,3
14658,F,Wdr47-201_ENSMUST00000051145,8.514925222472377e-13,5.4188984115814206e-09,0.37109010661134034,L5 IT,3
14814,F,Plppr5-202_ENSMUST00000106473,4.364187704155633e-11,2.7773690549246447e-07,0.41419904710736954,L5 IT,3
14825,F,Ptbp2-201_ENSMUST00000029780,2.2499654743468174e-14,1.4318780278743147e-10,0.4474801059276463,L5 IT,3
14875,F,Gclm-201_ENSMUST00000029769,2.5669081400454235e-10,1.6335803403249074e-06,0.32250396558578087,L5 IT,3
14894,F,Fnbp1l-201_ENSMUST00000162409,2.6244992192446262e-23,1.67023130312728e-19,0.39441645045736307,L5 IT,3
14895,F,Fnbp1l-203_ENSMUST00000162947,3.000691961817713e-09,1.9096403645007926e-05,0.30608092030315026,L5 IT,3
14941,F,Tram1l1-201_ENSMUST00000058994,3.0064404815503866e-09,1.913298722458666e-05,0.3094591012033088,L5 IT,3
14970,F,Ank2-216_ENSMUST00000182588,6.816286080416236e-07,0.004337884461576892,0.1596829291577837,L5 IT,3
15048,F,Sec24b-201_ENSMUST00000001079,5.473432683358264e-09,3.4832925596891993e-05,0.3253055418311206,L5 IT,3
15100,F,Tbck-202_ENSMUST00000169172,8.584928074331273e-07,0.005463448226504422,0.2154682178675973,L5 IT,3
15163,F,Ube2d3-212_ENSMUST00000197859,8.69539009167547e-10,5.5337462543422686e-06,0.3269890152137558,L5 IT,3
15211,F,Dnajb14-201_ENSMUST00000090178,2.3914164187024152e-17,1.521897408862217e-13,0.29212156974121406,L5 IT,3
15240,F,Adh5-201_ENSMUST00000005964,5.308444352679073e-10,3.3782939860449617e-06,0.38947064271011245,L5 IT,3
15246,F,Metap1-201_ENSMUST00000029804,4.8014921514524844e-11,3.055669605184361e-07,0.4579286278782133,L5 IT,3
15258,F,Tspan5-201_ENSMUST00000029800,6.892376262797341e-09,4.386308253644228e-05,0.17461696184521458,L5 IT,3
15259,F,Tspan5-207_ENSMUST00000142890,2.5237305662409757e-28,1.606102132355757e-24,0.3258643910534431,L5 IT,3
15266,F,Tspan5-203_ENSMUST00000121826,3.005558131051833e-07,0.0019127371946013867,0.3875565245693724,L5 IT,3
15267,F,Rap1gds1-202_ENSMUST00000098574,1.2009506880037431e-11,7.642850178455821e-08,0.4524292777497876,L5 IT,3
15269,F,Rap1gds1-201_ENSMUST00000029796,1.165850536034639e-26,7.419472811324443e-23,0.5094780016022193,L5 IT,3
15414,F,Prkacb-202_ENSMUST00000102515,1.0458319432411843e-27,6.655674486786896e-24,0.380146475151629,L5 IT,3
15415,F,Prkacb-203_ENSMUST00000106137,1.7936319941420406e-18,1.1414674010719947e-14,0.5925855765709254,L5 IT,3
15422,F,Ttll7-201_ENSMUST00000037942,2.467626050045583e-15,1.570397218249009e-11,0.4274511022565579,L5 IT,3
15466,F,Dnajb4-202_ENSMUST00000050073,3.816901026016347e-07,0.002429075812956803,0.3165714275986118,L5 IT,3
15503,F,Miga1-202_ENSMUST00000073089,3.5953684365990954e-19,2.2880924730516643e-15,0.583081896368884,L5 IT,3
15511,F,Usp33-202_ENSMUST00000117492,1.2204966626540135e-07,0.0007767240761130142,0.27756103189540937,L5 IT,3
15629,F,Ankrd13c-201_ENSMUST00000040787,2.8937781625980698e-08,0.00018416004226774117,0.28376518236431547,L5 IT,3
15715,F,Impad1-201_ENSMUST00000084949,2.416462791247073e-10,1.5378369203496374e-06,0.2540632988673397,L5 IT,4
15868,F,Otud6b-201_ENSMUST00000117268,1.2502646811351744e-06,0.00795668443074425,0.2808224740272247,L5 IT,4
15877,F,Tmem64-201_ENSMUST00000062684,9.151622782875294e-16,5.824092739021837e-12,0.4937192197076712,L5 IT,4
15974,F,Fut9-201_ENSMUST00000084770,2.758622692038422e-29,1.7555874812132518e-25,0.43599132054115675,L5 IT,4
16030,F,Ube2j1-202_ENSMUST00000124992,1.1699471313846969e-14,7.445543544132211e-11,0.5092914618774369,L5 IT,4
16032,F,Ube2j1-203_ENSMUST00000135924,2.2726853204197307e-12,1.4463369379151166e-08,0.4609812604792749,L5 IT,4
16142,F,Bag1-202_ENSMUST00000108089,1.687096158062415e-10,1.073667994990921e-06,0.5257636052513237,L5 IT,4
16168,F,Dcaf12-201_ENSMUST00000030145,1.1837031661385414e-09,7.533086949305677e-06,0.39192424088710576,L5 IT,4
16259,F,Gm21093-201_ENSMUST00000084677,8.924921822919261e-11,5.679820248105817e-07,0.371653478305932,L5 IT,4
16273,F,Gm10600-201_ENSMUST00000117202,7.72805427231123e-09,4.9181337388988664e-05,0.3368214612863887,L5 IT,4
16315,F,Vcp-201_ENSMUST00000030164,2.1434179083726746e-11,1.36407115688837e-07,0.25934410959670195,L5 IT,4
16395,F,Creb3-201_ENSMUST00000102944,7.517571594079314e-08,0.0004784182562472075,0.19019357710874374,L5 IT,4
16522,F,Slc25a51-202_ENSMUST00000116341,1.51460738481823e-08,9.638961396983216e-05,0.20925444084839828,L5 IT,4
16549,F,Ncbp1-201_ENSMUST00000030014,7.3391445792822915e-09,4.67063161025525e-05,0.4194093227132716,L5 IT,4
16560,F,Anp32b-201_ENSMUST00000102926,6.437006742640362e-07,0.004096511091016327,0.29333482140985057,L5 IT,4
16570,F,Gabbr2-201_ENSMUST00000107749,5.001154570477518e-22,3.1827347686518923e-18,0.3779295766167481,L5 IT,4
16587,F,Alg2-201_ENSMUST00000044148,3.307299391562213e-24,2.1047653327901923e-20,0.5759856059407453,L5 IT,4
16600,F,Erp44-201_ENSMUST00000030028,2.8066126792903746e-09,1.7861283091003944e-05,0.2860317462561479,L5 IT,4
16620,F,Tmeff1-201_ENSMUST00000030032,3.8296525321429296e-34,2.4371908714557603e-30,1.0908189006669171,L5 IT,4
16634,F,Tmem246-201_ENSMUST00000042750,1.1434126158957557e-07,0.0007276677887560589,0.2992470090583379,L5 IT,4
16689,F,Rad23b-201_ENSMUST00000030134,2.6738534260315703e-08,0.00017016403203264912,0.182394793309697,L5 IT,4
16711,F,Tmem245-201_ENSMUST00000068792,1.3812515506124565e-07,0.0008790284868097673,0.19499969649277893,L5 IT,4
16765,F,Ugcg-201_ENSMUST00000030074,6.669663408289363e-14,4.2445737930353503e-10,0.284191916532607,L5 IT,4
16880,F,Megf9-202_ENSMUST00000107359,1.2345125066926454e-12,7.856437592591995e-09,0.2972756943664008,L5 IT,4
16955,F,Zdhhc21-201_ENSMUST00000030110,3.039660526765005e-15,1.9344399592332493e-11,0.4124255565698334,L5 IT,4
16963,F,Ttc39b-203_ENSMUST00000102823,2.287384136677066e-17,1.4556912645812848e-13,0.48104212483203357,L5 IT,4
17001,F,Sh3gl2-201_ENSMUST00000030212,4.0934349116803256e-13,2.605061977793359e-09,0.19916614454323778,L5 IT,4
17030,F,Slc24a2-203_ENSMUST00000107157,4.362739564592824e-37,2.7764474589068732e-33,1.1768278012904594,L5 IT,4
17058,F,Klhl9-201_ENSMUST00000094993,1.6628539512770967e-08,0.00010582402545927444,0.28328471259186294,L5 IT,4
17125,F,Hook1-201_ENSMUST00000030306,1.1550924543550786e-08,7.351008379515721e-05,0.34083911951233525,L5 IT,4
17211,F,Jak1-201_ENSMUST00000102781,3.5381686997897533e-08,0.0002251690560546199,0.2165945371025204,L5 IT,4
17313,F,Prkaa2-201_ENSMUST00000030243,2.0910601224513934e-18,1.3307506619280668e-14,0.4902721783257009,L5 IT,4
17346,F,Ssbp3-201_ENSMUST00000030367,1.8831105802789217e-15,1.1984115732895058e-11,0.4886013298812695,L5 IT,4
17359,F,Mrpl37-201_ENSMUST00000030365,6.2780569964901014e-09,3.9953554725663e-05,0.3436773730173299,L5 IT,4
17392,F,Yipf1-201_ENSMUST00000075693,7.250224807602049e-07,0.0046140430675579444,0.3252142477172444,L5 IT,4
17419,F,Lrp8-202_ENSMUST00000106731,7.393183161754218e-09,4.7050217641403846e-05,0.34991606828657673,L5 IT,4
17455,F,Zyg11b-201_ENSMUST00000043616,1.1940767369137205e-19,7.599104353718917e-16,0.42094298311990475,L5 IT,4
17537,F,Eps15-202_ENSMUST00000102729,3.0122967247019464e-16,1.9170256356003186e-12,0.33495275894542376,L5 IT,4
17540,F,Eps15-201_ENSMUST00000030281,8.705144990119139e-11,5.53995427171182e-07,0.4440130303238732,L5 IT,4
17549,F,Rnf11-201_ENSMUST00000030284,2.0685721798543102e-12,1.316439335259283e-08,0.2103916773514971,L5 IT,4
17558,F,Elavl4-203_ENSMUST00000106597,1.2657651557563089e-06,0.00805532945123315,0.3276180619987321,L5 IT,4
17559,F,Elavl4-202_ENSMUST00000102723,6.529702886678921e-24,4.155502917082465e-20,0.5928521797654018,L5 IT,4
17563,F,Elavl4-211_ENSMUST00000153200,2.497319581767013e-11,1.5892941818365272e-07,0.43273448718060026,L5 IT,4
17588,F,Cmpk1-201_ENSMUST00000030491,3.974714836859231e-08,0.00025295085221772146,0.14377480044640123,L5 IT,4
17626,F,Faah-201_ENSMUST00000049095,1.2645689348598575e-08,8.047716701448133e-05,0.3775869174419002,L5 IT,4
17814,F,Atp6v0b-204_ENSMUST00000133530,5.737275568680622e-25,3.651202171908348e-21,0.1418465283513397,L5 IT,4
17950,F,Hivep3-202_ENSMUST00000106307,1.5666643318502403e-24,9.97025180789493e-21,0.47966104223947204,L5 IT,4
18024,F,Hpcal4-201_ENSMUST00000059667,2.3997772667761763e-29,1.5272182525763587e-25,0.46032140057120374,L5 IT,4
18043,F,Macf1-201_ENSMUST00000082108,4.171001104103151e-07,0.0026544251026512453,0.20678724027954454,L5 IT,4
18069,F,Rragc-201_ENSMUST00000030399,1.5294389928628073e-09,9.733349750578906e-06,0.3710290282941897,L5 IT,4
18164,F,Map7d1-204_ENSMUST00000125981,1.1060330645951795e-11,7.038794423083722e-08,0.3600035285826606,L5 IT,4
18178,F,Ago3-201_ENSMUST00000069097,2.5785200826288475e-07,0.0016409701805849986,0.21135354394606065,L5 IT,4
18194,F,Ncdn-201_ENSMUST00000030637,1.4150705032368503e-07,0.0009005508682599316,0.2167742837644897,L5 IT,4
18214,F,Sfpq-201_ENSMUST00000030623,1.0987071223451557e-06,0.006992172126604571,0.21728752156084763,L5 IT,4
18303,F,Yars-201_ENSMUST00000106054,2.592323421644637e-17,1.649754625534647e-13,0.4744543053343069,L5 IT,4
18419,F,Adgrb2-208_ENSMUST00000121049,1.4541832398978012e-07,0.0009254422138709607,0.26815237710624773,L5 IT,4
18433,F,Pef1-201_ENSMUST00000030563,6.979372984158599e-07,0.004441672967118533,0.23436985984311054,L5 IT,4
18453,F,Snrnp40-201_ENSMUST00000105994,3.992064960179642e-12,2.5405501406583242e-08,0.45422431880797465,L5 IT,4
18497,F,Ythdf2-203_ENSMUST00000152796,1.6327340891163745e-07,0.0010390719743136607,0.2567340424789586,L5 IT,4
18575,F,Stx12-201_ENSMUST00000030698,3.838897398861417e-09,2.443074304635406e-05,0.21604260010231346,L5 IT,4
18599,F,Tmem222-201_ENSMUST00000105907,1.1719058265929325e-08,7.458008680437423e-05,0.18683690333946767,L5 IT,4
18612,F,Trnp1-202_ENSMUST00000125541,5.019619164933494e-19,3.1944856365636753e-15,0.5486188157970271,L5 IT,4
18613,F,Trnp1-201_ENSMUST00000123169,7.495948210216874e-20,4.770421440982019e-16,0.6203553875946812,L5 IT,4
18728,F,Tmem57-201_ENSMUST00000030628,1.1587380366988185e-11,7.37420886555128e-08,0.3790348476862291,L5 IT,4
18803,F,Lypla2-201_ENSMUST00000067567,9.581429892871129e-12,6.097621983823187e-08,0.410764045634727,L5 IT,4
18875,F,Wnt4-201_ENSMUST00000045747,1.72541709371764e-17,1.0980554384419061e-13,0.46221720454170967,L5 IT,4
18935,F,Sh2d5-202_ENSMUST00000105824,5.7141177386107835e-08,0.00036364645288519025,0.32816185659008656,L5 IT,4
18949,F,Fam43b-201_ENSMUST00000105032,2.3648882113840446e-09,1.5050148577248059e-05,0.41837354234054214,L5 IT,4
18981,F,Capzb-202_ENSMUST00000042675,2.4589887264911603e-17,1.5649004255389744e-13,0.5384059479853205,L5 IT,4
19112,F,Efhd2-201_ENSMUST00000036854,3.688950212992416e-33,2.3476479155483736e-29,0.5032759234103068,L5 IT,4
19179,F,Gm16211-201_ENSMUST00000147722,4.886837991704232e-08,0.0003109983697920573,0.19810267386060154,L5 IT,4
19194,F,Mfn2-204_ENSMUST00000105716,4.756526895285808e-13,3.0270537161598883e-09,0.4457708788809218,L5 IT,4
19234,F,Fbxo44-208_ENSMUST00000167160,5.409190856689431e-14,3.442409061197154e-10,0.4473214086668329,L5 IT,4
19235,F,Fbxo44-201_ENSMUST00000057907,6.646858593373111e-12,4.230060808822648e-08,0.4639145985228543,L5 IT,4
19237,F,Fbxo44-202_ENSMUST00000105705,9.705746423323208e-08,0.0006176737023802889,0.3369034385779166,L5 IT,4
19243,F,Fbxo2-201_ENSMUST00000047951,3.844865179397932e-20,2.446872200168844e-16,0.5470710962123171,L5 IT,4
19262,F,Srm-201_ENSMUST00000006611,6.713884377213694e-11,4.272716017658795e-07,0.24299356035602582,L5 IT,4
19298,F,Pex14-201_ENSMUST00000103217,6.16185241946901e-16,3.921402879750077e-12,0.5254230556466273,L5 IT,4
19315,F,Kif1b-203_ENSMUST00000060537,5.0806808834257695e-18,3.23334531421216e-14,0.25802247318417226,L5 IT,4
19325,F,Ube4b-202_ENSMUST00000103212,1.9030458735499837e-15,1.2110983939272096e-11,0.4005055922304517,L5 IT,4
19345,F,Ctnnbip1-201_ENSMUST00000030839,1.4794438837110361e-09,9.415180875937035e-06,0.3393245892153538,L5 IT,4
19348,F,Clstn1-202_ENSMUST00000105691,1.324968410454294e-23,8.432098964131127e-20,0.2932007990657004,L5 IT,4
19363,F,Slc25a33-201_ENSMUST00000105686,2.091124765618266e-09,1.3307918008394645e-05,0.3284340707524618,L5 IT,4
19394,F,Slc45a1-201_ENSMUST00000037827,6.2616647431783656e-18,3.984923442558712e-14,0.5440430678379813,L5 IT,4
19399,F,Errfi1-201_ENSMUST00000030811,4.283647893731665e-14,2.726113519570832e-10,0.5138844682364112,L5 IT,4
19423,F,Camta1-207_ENSMUST00000140030,1.3716400841844574e-06,0.008729117495749887,0.22106227227686137,L5 IT,4
19501,F,Kcnab2-201_ENSMUST00000030768,3.0390052539460725e-08,0.00019340229436112805,0.31622022978230646,L5 IT,4
19607,F,Prkcz-202_ENSMUST00000103178,3.5792682910823365e-14,2.277846340444799e-10,0.3216932792479148,L5 IT,4
19609,F,Prkcz-209_ENSMUST00000140256,9.715756356471502e-09,6.183107345258464e-05,0.3610281111345115,L5 IT,4
19626,F,Gnb1-201_ENSMUST00000030940,3.8369109753007054e-07,0.002441810144681369,0.3984868403510471,L5 IT,4
19640,F,Slc35e2-202_ENSMUST00000105608,1.2477847332864436e-06,0.007940902042634927,0.2235605724128591,L5 IT,4
19715,F,Ints11-201_ENSMUST00000030901,6.456069011812702e-08,0.00041086423191176035,0.3845649393692847,L5 IT,4
19750,F,Sdf4-201_ENSMUST00000050078,1.7536295319025297e-07,0.0011160098341027698,0.2647283473326887,L5 IT,4
19780,F,Noc2l-201_ENSMUST00000179543,3.7899794365327744e-07,0.0024119429134094577,0.33281307614715816,L5 IT,4
19857,F,Cyp51-201_ENSMUST00000001507,5.278364879019687e-13,3.3591514090081288e-09,0.5087349687936351,L5 IT,5
19863,F,Cdk14-203_ENSMUST00000115451,3.515763591067782e-24,2.2374319493555365e-20,0.7079632243483123,L5 IT,5
19925,F,Adam22-204_ENSMUST00000088761,5.798188113944558e-10,3.689966915714317e-06,0.4256816214207789,L5 IT,5
19996,F,9330182L06Rik-202_ENSMUST00000115348,8.877380638743909e-21,5.649565038496623e-17,0.6587849655192899,L5 IT,5
19999,F,Grm3-201_ENSMUST00000004076,6.168720005228152e-12,3.9257734113271964e-08,0.4515093318764709,L5 IT,5
20013,F,Pclo-202_ENSMUST00000182407,2.160658038939135e-17,1.3750427759808655e-13,0.5087291487069385,L5 IT,5
20047,F,Gnai1-201_ENSMUST00000074694,3.975750062881841e-08,0.00025301673400180037,0.20386477791708035,L5 IT,5
20110,F,Dnajc2-201_ENSMUST00000030771,5.578178458592698e-10,3.549952771048393e-06,0.4033160712514805,L5 IT,5
20161,F,Srpk2-201_ENSMUST00000088392,1.6411607841950594e-10,1.0444347230617358e-06,0.20866615708810254,L5 IT,5
20164,F,Srpk2-202_ENSMUST00000196388,2.1192298312481427e-08,0.0001348677864606318,0.3101142679077151,L5 IT,5
20214,F,Cdk5-201_ENSMUST00000030814,1.470934014428164e-08,9.361024067820835e-05,0.1219280594971579,L5 IT,5
20225,F,Fastk-201_ENSMUST00000030800,4.956472708714889e-09,3.1542992318261555e-05,0.4155163327219866,L5 IT,5
20247,F,Agap3-203_ENSMUST00000199250,3.575897817968349e-18,2.2757013713550573e-14,0.44805895971532683,L5 IT,5
20248,F,Abcf2-201_ENSMUST00000030795,3.090484477466703e-11,1.9667843214598095e-07,0.3350319499955918,L5 IT,5
20263,F,Nub1-201_ENSMUST00000068825,1.2876159710482381e-07,0.0008194388039750988,0.2967995096522973,L5 IT,5
20272,F,Prkag2-203_ENSMUST00000114975,8.826703474888483e-07,0.00561731409141903,0.30499146874764804,L5 IT,5
20356,F,Ube3c-201_ENSMUST00000049453,3.7680288303729435e-08,0.00023979735476493413,0.34934489792881296,L5 IT,5
20541,F,Snx17-201_ENSMUST00000031029,8.283087237175876e-07,0.0052713567177387274,0.34337696186459343,L5 IT,5
20581,F,Fndc4-202_ENSMUST00000172435,1.0951968510024069e-06,0.006969832759779317,0.2554833795688749,L5 IT,5
20597,F,Gpn1-201_ENSMUST00000076949,1.024562952302989e-07,0.0006520318628456222,0.33825479858726126,L5 IT,5
20639,F,Babam2-209_ENSMUST00000201352,3.353601462279605e-08,0.00021342319705947406,0.35555775503635845,L5 IT,5
20705,F,Maea-201_ENSMUST00000114449,7.605459635327279e-15,4.8401145119222806e-11,0.4109450668397594,L5 IT,5
20767,F,Nat8l-201_ENSMUST00000056355,6.416134166195243e-17,4.0832277833666525e-13,0.3868891374347352,L5 IT,5
20873,F,Lrpap1-201_ENSMUST00000030986,3.2867884997433402e-09,2.0917122012366617e-05,0.19620057174488803,L5 IT,5
20927,F,D5Ertd579e-201_ENSMUST00000031091,8.528219101970125e-11,5.427358636493787e-07,0.3732406844677221,L5 IT,5
20940,F,Ppp2r2c-201_ENSMUST00000031003,6.10984626918289e-14,3.8883061657079917e-10,0.258997673425962,L5 IT,5
20964,F,Crmp1-202_ENSMUST00000114158,1.4072334625606512e-07,0.0008955633755735984,0.36671196535774264,L5 IT,5
20966,F,Crmp1-201_ENSMUST00000031004,2.293538990029915e-09,1.459608213255038e-05,0.4892097949007135,L5 IT,5
21003,F,Tmem128-201_ENSMUST00000087511,1.4743212813004236e-07,0.0009382580634195895,0.28907397590577144,L5 IT,5
21010,F,Wdr1-201_ENSMUST00000005234,1.9154550932451804e-10,1.2189956213412327e-06,0.38374186205230965,L5 IT,5
21032,F,Bod1l-204_ENSMUST00000202908,1.7680982119071553e-11,1.1252177020577136e-07,0.33536640439553,L5 IT,5
21041,F,Cpeb2-201_ENSMUST00000114065,3.8099623766292666e-16,2.4246600564868654e-12,0.46812690051898653,L5 IT,5
21164,F,Dhx15-201_ENSMUST00000031061,1.2198363629882999e-09,7.76303861405754e-06,0.39051851414721517,L5 IT,5
21243,F,Pcdh7-203_ENSMUST00000191837,6.608384513182088e-44,4.205575904189081e-40,0.7264485309633271,L5 IT,5
21331,F,Smim14-205_ENSMUST00000139122,8.234372968552639e-09,5.2403549571869e-05,0.3547249642428536,L5 IT,5
21340,F,Ube2k-201_ENSMUST00000142407,2.0876235200587143e-08,0.00013285636081653658,0.3019163032689005,L5 IT,5
21395,F,Uchl1-202_ENSMUST00000176015,4.365576347109476e-21,2.7782527873004706e-17,0.19732978532866152,L5 IT,5
21423,F,Slc30a9-204_ENSMUST00000162372,5.22489234748304e-16,3.325121489938207e-12,0.23415182987454575,L5 IT,5
21436,F,Atp8a1-201_ENSMUST00000037380,4.460791315508106e-09,2.8388475931893586e-05,0.46854991866785034,L5 IT,5
21533,F,Ociad1-203_ENSMUST00000166823,2.4211472177556764e-11,1.5408180893797126e-07,0.323283066750901,L5 IT,5
21557,F,Sgcb-201_ENSMUST00000081170,2.811993372487969e-09,1.7895525822513434e-05,0.2954594356431497,L5 IT,5
