,index,name,p_raw,p_corr,es
100305,Glutamatergic,Sez6l2-207_ENSMUST00000155138,9.025296326419685e-19,4.4458609703943364e-15,0.35134805616446174
129603,Glutamatergic,Ndufaf3-204_ENSMUST00000194666,1.3991762191006496e-17,6.8923420552898e-14,0.35447810504683597
76840,Glutamatergic,Ncor1-212_ENSMUST00000155486,5.591875196672808e-26,2.754557721881025e-22,0.35465121609635597
69739,Glutamatergic,Ilf2-202_ENSMUST00000196769,8.090798275323041e-15,3.98552723042413e-11,0.35501790366409836
88317,Glutamatergic,Ube3a-205_ENSMUST00000200949,6.608456201309986e-30,3.255325524765299e-26,0.36387931294741493
115013,Glutamatergic,Adam22-202_ENSMUST00000050166,7.862032091040322e-24,3.8728370080464626e-20,0.3678377071882395
131587,Glutamatergic,1110065P20Rik-204_ENSMUST00000163946,3.319193869547769e-19,1.6350349001392312e-15,0.3712244756160654
124114,Glutamatergic,Tmem191c-201_ENSMUST00000164950,1.3626073183885585e-20,6.71220365038204e-17,0.37265530822689996
86181,Glutamatergic,Pja2-204_ENSMUST00000172818,4.749950238143015e-20,2.3398254873092494e-16,0.3730920837057323
74815,Glutamatergic,Rpl15-203_ENSMUST00000100799,1.6122593338115234e-25,7.941989478355564e-22,0.37348459051403093
109741,Glutamatergic,Mrpl55-201_ENSMUST00000045697,5.8752160553134365e-15,2.894131428847399e-11,0.37377563447735485
70280,Glutamatergic,Chordc1-208_ENSMUST00000217031,2.1854584693432597e-19,1.0765568419984896e-15,0.37454391432849565
97865,Glutamatergic,Fam168a-201_ENSMUST00000049053,5.593370420106016e-26,2.7552942689442234e-22,0.37757257928339305
80281,Glutamatergic,Nemf-212_ENSMUST00000222763,2.0894183238851335e-15,1.0292474663458168e-11,0.3794158018967364
124096,Glutamatergic,Cope-208_ENSMUST00000168018,2.1949697869927985e-23,1.0812421170726525e-19,0.3802694036380907
100506,Glutamatergic,Rps3-202_ENSMUST00000107096,2.9005890949563792e-33,1.4288301881755123e-29,0.38449196242979067
117995,Glutamatergic,Rpl7-205_ENSMUST00000149566,5.268082297559003e-21,2.595057339777565e-17,0.3846984861167404
83498,Glutamatergic,Mrpl13-205_ENSMUST00000172387,1.020872803351962e-32,5.028819429311765e-29,0.38711743548472777
122359,Glutamatergic,Tmco1-203_ENSMUST00000193446,1.6468828942067377e-17,8.112545136862389e-14,0.3893931368494319
94103,Glutamatergic,Extl2-203_ENSMUST00000106502,3.805820124112785e-15,1.8747469931379578e-11,0.3895595763572679
99341,Glutamatergic,Grin2b-203_ENSMUST00000125905,1.0954635159064775e-36,5.396253279355308e-33,0.3900782019367248
79788,Glutamatergic,Mrpl38-201_ENSMUST00000106439,3.907583207443337e-18,1.9248754879865878e-14,0.3958030053860262
92017,Glutamatergic,Grin1-205_ENSMUST00000114312,1.6725481836349714e-19,8.238972352585869e-16,0.3989985429118612
46407,GABAergic,Rps19-205_ENSMUST00000129847,3.934195425428862e-20,9.22568827263068e-17,0.4002738861586441
88913,Glutamatergic,Cct8-203_ENSMUST00000175977,3.0933801184475896e-19,1.5237990463472827e-15,0.40242204638657997
108093,Glutamatergic,Haus8-203_ENSMUST00000123495,3.4326021309088055e-95,1.6908998096856776e-91,0.40807284817884715
128834,Glutamatergic,Rplp0-204_ENSMUST00000156359,7.834356165796409e-33,3.859203847271311e-29,0.4121393328511713
