,index,name,p_raw,p_corr,es
2430,L6_IT_Car3,Ntng2,0.0,2.2250738585072014e-308,6.221112689143764
2435,L6_IT_Car3,Olfm3,0.0,2.2250738585072014e-308,5.824250311812483
2446,L6_IT_Car3,Penk,6.921203881625489e-36,1.7303009704063722e-34,0.34298617335486004
2453,L6_IT_Car3,Pou3f3,2.646290282651305e-44,6.615725706628262e-43,0.8327558637886288
2463,L6_IT_Car3,Ptprk,1.7204261936615877e-284,4.3010654841539693e-283,2.7782354471728254
2465,L6_IT_Car3,Ptprt,0.0,2.2250738585072014e-308,4.155436996992014
2466,L6_IT_Car3,Ptpru,0.0,2.2250738585072014e-308,6.059635903724352
2467,L6_IT_Car3,Pvalb,1.2551738197012864e-24,3.137934549253216e-23,0.2781005858383603
2469,L6_IT_Car3,Rab3b,1.061275604123707e-32,2.6531890103092675e-31,-0.15928994215444625
2482,L6_IT_Car3,Satb2,0.0,2.2250738585072014e-308,3.668419000591756
2485,L6_IT_Car3,Sema5a,0.0,2.2250738585072014e-308,6.404802853738422
2491,L6_IT_Car3,Slc17a7,0.0,2.2250738585072014e-308,0.6781998260073578
2510,L6_IT_Car3,Tac2,3.2733105309447555e-44,8.183276327361888e-43,0.31983727209438495
2514,L6_IT_Car3,Tenm3,0.0,2.2250738585072014e-308,3.925061969122602
2519,L6_IT_Car3,Tmem163,0.0,2.2250738585072014e-308,7.652024743711874
2531,L6_IT_Car3,Unc5d,0.0,2.2250738585072014e-308,4.476619957676081
2533,L6_IT_Car3,Vip,3.411974909338883e-83,8.529937273347208e-82,0.1992804152740666
2537,L6_IT_Car3,Wipf3,1.516156114527638e-202,3.7903902863190954e-201,2.0637836330751878
2557,L6b,Bcl11b,0.0,2.2250738585072014e-308,4.730759905279189
2566,L6b,Calb1,9.84133460157393e-205,2.066680266330525e-203,0.524634954025788
2603,L6b,Cplx3,0.0,2.2250738585072014e-308,9.963856707770672
2620,L6b,Epha7,0.0,2.2250738585072014e-308,3.063228437950026
2633,L6b,Gad2,1.724825984469079e-180,3.6221345673850663e-179,0.2555991484729976
2645,L6b,Igfbp5,0.0,2.2250738585072014e-308,4.035723006743246
2687,L6b,Nxph4,0.0,2.2250738585072014e-308,9.845664162000485
2700,L6b,Penk,0.0,2.2250738585072014e-308,0.8612706805900423
2714,L6b,Prss12,0.0,2.2250738585072014e-308,5.981526880032137
2721,L6b,Pvalb,4.916061739748941e-91,1.0323729653472776e-89,0.40795441009243216
2723,L6b,Rab3b,0.0,2.2250738585072014e-308,0.7867322439609996
2736,L6b,Satb2,0.0,2.2250738585072014e-308,3.984685812942871
2739,L6b,Sema5a,0.0,2.2250738585072014e-308,6.677028239702588
2743,L6b,Shisa9,0.0,2.2250738585072014e-308,2.937412968835191
2745,L6b,Slc17a7,0.0,2.2250738585072014e-308,1.1227047611944734
2764,L6b,Tac2,0.0,2.2250738585072014e-308,0.7986893600543032
2768,L6b,Tenm3,0.0,2.2250738585072014e-308,3.373801673897118
2773,L6b,Tmem163,0.0,2.2250738585072014e-308,7.741077935731501
