,index,name,p_raw,p_corr,es,index_name
429048,L6b,Ctnnd2-212_ENSMUST00000228827,2.807168645732244e-09,1.4807814606237587e-05,0.3146428168987119,L6b_Ctnnd2
419053,L6b,Ttc5-201_ENSMUST00000006451,3.6891599192473913e-07,0.0019460318574029988,0.315881868556422,L6b_Ttc5
22947,L2/3 IT,Dnajc10-201_ENSMUST00000028392,5.387780884031985e-08,0.0003361436493547556,0.3166761100213815,L2/3 IT_Dnajc10
447835,L6b,Ap3m2-204_ENSMUST00000210656,4.000035584820128e-08,0.00021100187709926176,0.3169698009450239,L6b_Ap3m2
24864,L2/3 IT,4933434E20Rik-209_ENSMUST00000162114,6.534782761278278e-13,4.077050964761517e-09,0.3176013819510779,L2/3 IT_4933434E20Rik
20460,L2/3 IT,Hspd1-202_ENSMUST00000127861,1.4220473877532362e-10,8.872153652192441e-07,0.3176301243744657,L2/3 IT_Hspd1
149809,L5/6 NP,Srsf5-205_ENSMUST00000110356,2.567387621082995e-07,0.0010657226015115511,0.317776455117067,L5/6 NP_Srsf5
242383,L6 CT,Rwdd2a-201_ENSMUST00000034988,5.064808271554219e-08,0.00024002126398895443,0.31960143188987233,L6 CT_Rwdd2a
460912,L6b,1110051M20Rik-203_ENSMUST00000102594,2.6785954748915833e-14,1.4129591130053102e-10,0.32068000951879716,L6b_1110051M20Rik
457252,L6b,Igsf8-202_ENSMUST00000085912,1.9200591326577587e-10,1.0128311924769678e-06,0.3224091419760122,L6b_Igsf8
59659,L2/3 IT,Lgi1-207_ENSMUST00000198518,4.945881089144233e-20,3.085735211517087e-16,0.32276734100253984,L2/3 IT_Lgi1
41970,L2/3 IT,H2afz-203_ENSMUST00000138010,3.1255153573367884e-11,1.9500090314424223e-07,0.3227694241898147,L2/3 IT_H2afz
454953,L6b,Ubac1-201_ENSMUST00000036509,6.351666065722092e-10,3.3505038496684037e-06,0.323276741949146,L6b_Ubac1
461241,L6b,Ttc3-212_ENSMUST00000141856,3.387653212833075e-08,0.0001786987069769447,0.32404104025888936,L6b_Ttc3
324151,L6 IT,Mat2b-202_ENSMUST00000101347,5.114801412010685e-09,2.9011153608924606e-05,0.3242162130365327,L6 IT_Mat2b
46231,L2/3 IT,Tex264-201_ENSMUST00000046735,2.5572454701579048e-08,0.0001595465448831517,0.3242678464475648,L2/3 IT_Tex264
239901,L6 CT,Gpm6b-201_ENSMUST00000060210,5.5617235192979106e-08,0.000263570077579528,0.3243770856074484,L6 CT_Gpm6b
32570,L2/3 IT,Morf4l2-202_ENSMUST00000080411,5.168563903652634e-08,0.00032246670194888784,0.324725836573422,L2/3 IT_Morf4l2
442078,L6b,Yars-201_ENSMUST00000106054,5.764547086005462e-13,3.0407985878678814e-09,0.3247887634448845,L6b_Yars
20223,L2/3 IT,Snca-202_ENSMUST00000163779,5.812129931856332e-23,3.626187864485166e-19,0.3249144937062347,L2/3 IT_Snca
146091,L5/6 NP,G3bp1-201_ENSMUST00000018727,1.9851847696611746e-06,0.008240501978863536,0.32651808408309746,L5/6 NP_G3bp1
476605,L6b,Snrnp40-201_ENSMUST00000105994,2.4261596817675357e-09,1.2797992321323751e-05,0.32798971174878133,L6b_Snrnp40
291322,L6 IT,Polr3h-201_ENSMUST00000023113,2.036839322345137e-08,0.00011552952636341618,0.3287590351258798,L6 IT_Polr3h
6805,L2/3 IT,Ube2a-201_ENSMUST00000016452,1.5621385886086983e-19,9.746182654329669e-16,0.32876648420541255,L2/3 IT_Ube2a
436855,L6b,Astn1-201_ENSMUST00000046110,4.935070445527818e-13,2.603249660015924e-09,0.32971801088804,L6b_Astn1
458593,L6b,A230050P20Rik-201_ENSMUST00000043911,1.0925947265829813e-19,5.763437182725226e-16,0.3301665650748524,L6b_A230050P20Rik
285881,L6 IT,Mum1-205_ENSMUST00000135598,1.3439932576528614e-07,0.000762312975740703,0.3304993654511592,L6 IT_Mum1
169555,L5/6 NP,Mrpl48-204_ENSMUST00000132888,7.947046435206545e-10,3.298818975254237e-06,0.33256414985787774,L5/6 NP_Mrpl48
