,index,name,p_raw,p_corr,es,index_name
108706,Glutamatergic,Ripor2-209_ENSMUST00000175986,1.5702604949677177e-26,7.692706164846849e-23,0.18329185798685854,Glutamatergic_Ripor2
122198,Glutamatergic,Rps10-208_ENSMUST00000178774,4.0651381157466014e-14,1.99151116290426e-10,0.1840931775197907,Glutamatergic_Rps10
69998,Glutamatergic,Pfdn5-204_ENSMUST00000165717,2.0137362757736938e-16,9.865294015015326e-13,0.18495023865784876,Glutamatergic_Pfdn5
85166,Glutamatergic,Paxbp1-202_ENSMUST00000118522,1.8472130406728297e-08,9.049496686256193e-05,0.1851573540052296,Glutamatergic_Paxbp1
115580,Glutamatergic,Rps19-203_ENSMUST00000108430,3.258805720212083e-11,1.5964889223318995e-07,0.1866737699087997,Glutamatergic_Rps19
80637,Glutamatergic,Srsf5-205_ENSMUST00000110356,9.498307046586329e-08,0.00046532206221226426,0.18741390583091855,Glutamatergic_Srsf5
78498,Glutamatergic,Timm13-203_ENSMUST00000218481,4.519837848691146e-07,0.002214268562073792,0.18757027100799917,Glutamatergic_Timm13
18590,GABAergic,Fundc1-201_ENSMUST00000026016,1.926685077521934e-06,0.004518076506788936,0.18887161009900755,GABAergic_Fundc1
121260,Glutamatergic,Tmx2-201_ENSMUST00000053664,2.2862727995267193e-10,1.1200450444881398e-06,0.1890070156140169,Glutamatergic_Tmx2
114878,Glutamatergic,Arglu1-201_ENSMUST00000048545,5.864284718483558e-16,2.872913083585095e-12,0.1906583590727582,Glutamatergic_Arglu1
70546,Glutamatergic,Sdf2-201_ENSMUST00000002133,5.485125316020223e-09,2.687162892318307e-05,0.19184179536316215,Glutamatergic_Sdf2
82723,Glutamatergic,Wbp4-202_ENSMUST00000227584,2.5006331830834167e-07,0.0012250601963925659,0.19248863118232995,Glutamatergic_Wbp4
93300,Glutamatergic,Eif6-201_ENSMUST00000029142,5.132304537923747e-08,0.00025143159931288435,0.19322831896960135,Glutamatergic_Eif6
132283,Glutamatergic,Eloc-202_ENSMUST00000185393,5.033917675680764e-09,2.4661162693160064e-05,0.1939895354564216,Glutamatergic_Eloc
99019,Glutamatergic,Cnbp-201_ENSMUST00000032138,2.4480590110007345e-09,1.1993041094892599e-05,0.19490403817772028,Glutamatergic_Cnbp
94226,Glutamatergic,Aimp1-201_ENSMUST00000029663,5.03129172505874e-10,2.4648298161062766e-06,0.19568679102310504,Glutamatergic_Aimp1
77393,Glutamatergic,Cops6-201_ENSMUST00000019638,5.1641848817674565e-11,2.5299341735778767e-07,0.19605412744733597,Glutamatergic_Cops6
90954,Glutamatergic,Mpc2-203_ENSMUST00000138999,4.4611350646971014e-23,2.18551006819511e-19,0.19614431216517847,Glutamatergic_Mpc2
127493,Glutamatergic,Srpk2-203_ENSMUST00000196592,2.418136721374723e-08,0.00011846451798014768,0.1961837032215601,Glutamatergic_Srpk2
78838,Glutamatergic,Hspa4-201_ENSMUST00000020630,2.133915812910065e-09,1.0454053567446408e-05,0.19708078559766173,Glutamatergic_Hspa4
125911,Glutamatergic,Naa38-204_ENSMUST00000144531,2.5867187263246406e-11,1.2672335040264414e-07,0.19748509312703622,Glutamatergic_Naa38
74750,Glutamatergic,Ccnt1-202_ENSMUST00000130921,1.5493982521771597e-15,7.590502037415905e-12,0.1986959911250703,Glutamatergic_Ccnt1
109117,Glutamatergic,Serbp1-207_ENSMUST00000203436,7.76968767049399e-13,3.806369989775006e-09,0.1988501084768659,Glutamatergic_Serbp1
122200,Glutamatergic,Rps10-201_ENSMUST00000025052,3.5616838290984686e-13,1.7448689078753398e-09,0.19990666075971752,Glutamatergic_Rps10
84352,Glutamatergic,Ntan1-205_ENSMUST00000136618,2.854109737407057e-08,0.00013982283603557172,0.20216975591105513,Glutamatergic_Ntan1
99339,Glutamatergic,Grin2b-204_ENSMUST00000143943,2.5695412209400005e-09,1.2588182441385062e-05,0.20249815610642408,Glutamatergic_Grin2b
121463,Glutamatergic,Lamtor4-201_ENSMUST00000062067,2.5405958756358276e-12,1.244637919473992e-08,0.20269062359197232,Glutamatergic_Lamtor4
108101,Glutamatergic,Thyn1-203_ENSMUST00000213770,4.363121442283681e-07,0.0021374931945747754,0.2029861465202183,Glutamatergic_Thyn1
84350,Glutamatergic,Ntan1-208_ENSMUST00000145248,5.414100040042866e-08,0.00026523676096170003,0.20349528797838135,Glutamatergic_Ntan1
130110,Glutamatergic,Bscl2-206_ENSMUST00000160556,9.175267886746166e-11,4.494963737716947e-07,0.20510689357417267,Glutamatergic_Bscl2
76881,Glutamatergic,Trim37-201_ENSMUST00000041282,2.7037477394711007e-12,1.3245660175668922e-08,0.20575820324008154,Glutamatergic_Trim37
79968,Glutamatergic,Nme2-202_ENSMUST00000072566,4.701310460001343e-07,0.0023031719943546578,0.20660677984768583,Glutamatergic_Nme2
86835,Glutamatergic,Gabbr1-202_ENSMUST00000172789,1.3539825542141269e-06,0.006633160533095007,0.2066884838311207,Glutamatergic_Gabbr1
106493,Glutamatergic,Ogt-201_ENSMUST00000044475,7.556148013113155e-10,3.7017569116241345e-06,0.20704037084115656,Glutamatergic_Ogt
90678,Glutamatergic,Nucks1-201_ENSMUST00000062264,9.776364627530252e-15,4.7894410310270706e-11,0.20767503363042783,Glutamatergic_Nucks1
78968,Glutamatergic,Pttg1-202_ENSMUST00000020687,2.3264135578656836e-07,0.0011397100019983984,0.20769790721932413,Glutamatergic_Pttg1
112723,Glutamatergic,Nipal2-204_ENSMUST00000227336,2.335814633543055e-22,1.1443155889727425e-18,0.20823804691426018,Glutamatergic_Nipal2
86727,Glutamatergic,Wdr33-202_ENSMUST00000082319,7.955192167556967e-07,0.0038972486428861582,0.20837449403167474,Glutamatergic_Wdr33
61436,GABAergic,Rpl31-205_ENSMUST00000194746,1.3072670698883131e-07,0.0003065541278888094,0.20907654047085034,GABAergic_Rpl31
90558,Glutamatergic,Dars-201_ENSMUST00000027602,1.2601235143854798e-06,0.006173345096974465,0.20940239479509293,Glutamatergic_Dars
82038,Glutamatergic,Srek1ip1-201_ENSMUST00000022230,3.4347610302036507e-09,1.6826894286967685e-05,0.20940931555061404,Glutamatergic_Srek1ip1
111612,Glutamatergic,Fam126b-207_ENSMUST00000161600,3.7921824788582336e-10,1.8577901963926487e-06,0.20968319980629113,Glutamatergic_Fam126b
109126,Glutamatergic,Tmem258-204_ENSMUST00000166412,1.512341497359183e-19,7.408960995562638e-16,0.21130888109511847,Glutamatergic_Tmem258
75306,Glutamatergic,Tmem208-201_ENSMUST00000015000,2.6505252878726626e-08,0.00012984923385288174,0.21329508981185175,Glutamatergic_Tmem208
74286,Glutamatergic,Cbx5-203_ENSMUST00000122182,5.044119725139772e-10,2.4711142533459747e-06,0.21373597224128815,Glutamatergic_Cbx5
101607,Glutamatergic,Zrsr2-201_ENSMUST00000090840,7.278278701721116e-10,3.5656287359731743e-06,0.21403552628227063,Glutamatergic_Zrsr2
112085,Glutamatergic,Ptov1-208_ENSMUST00000208682,8.232446740813994e-15,4.033075658324775e-11,0.21516859646561404,Glutamatergic_Ptov1
103717,Glutamatergic,Ube2q2-201_ENSMUST00000059555,2.0598442634465472e-08,0.00010091177046624634,0.21938241288006566,Glutamatergic_Ube2q2
32086,GABAergic,Timm17b-201_ENSMUST00000033498,3.5687754525731035e-12,8.368778436283928e-09,0.2197710512054023,GABAergic_Timm17b
111406,Glutamatergic,Gcc2-206_ENSMUST00000161570,3.3900476348623225e-07,0.0016607843363190518,0.22054971544877633,Glutamatergic_Gcc2
74040,Glutamatergic,Rps18-209_ENSMUST00000174745,1.4342366324701455e-14,7.026325262471243e-11,0.22068461296422814,Glutamatergic_Rps18
109592,Glutamatergic,Ttll7-201_ENSMUST00000037942,1.6572996478840412e-08,8.119110974983918e-05,0.22157782655278124,Glutamatergic_Ttll7
131731,Glutamatergic,U2af1l4-201_ENSMUST00000043273,6.377376198521174e-08,0.0003124276599655523,0.2227392849059595,Glutamatergic_U2af1l4
126328,Glutamatergic,Dhps-201_ENSMUST00000078665,4.66963393303428e-07,0.0022876536637934934,0.22312672814168133,Glutamatergic_Dhps
82701,Glutamatergic,Akap11-202_ENSMUST00000123853,7.342950415459658e-13,3.5973114085336864e-09,0.22323376343101287,Glutamatergic_Akap11
102470,Glutamatergic,Nudt21-204_ENSMUST00000212981,8.545309447959149e-07,0.0041863470985551866,0.2232765979562905,Glutamatergic_Nudt21
111404,Glutamatergic,Gcc2-201_ENSMUST00000057659,2.082651793422538e-10,1.0202911135977014e-06,0.2243576582909359,Glutamatergic_Gcc2
73227,Glutamatergic,Tmem147-207_ENSMUST00000209065,4.1422791816706513e-10,2.029302571100452e-06,0.22436019979027666,Glutamatergic_Tmem147
81478,Glutamatergic,Nsd1-201_ENSMUST00000099490,1.1004499287758814e-20,5.391104201073043e-17,0.22517112262034322,Glutamatergic_Nsd1
96686,Glutamatergic,Kmt2e-207_ENSMUST00000196889,1.7257466839452731e-09,8.454433004647894e-06,0.22520604807515587,Glutamatergic_Kmt2e
110763,Glutamatergic,Bclaf1-211_ENSMUST00000215262,4.876439602371987e-11,2.388967761202036e-07,0.22578521068728485,Glutamatergic_Bclaf1
72811,Glutamatergic,Snx6-201_ENSMUST00000005798,8.898074908396101e-08,0.000435916689762325,0.22606770090611805,Glutamatergic_Snx6
82125,Glutamatergic,Ndufs4-206_ENSMUST00000232101,1.6117716241601573e-14,7.89606918676061e-11,0.22641483589313882,Glutamatergic_Ndufs4
125634,Glutamatergic,Rpl30-202_ENSMUST00000079735,4.8006365043861663e-14,2.3518318234987827e-10,0.23056052803498295,Glutamatergic_Rpl30
76512,Glutamatergic,Pitpna-205_ENSMUST00000179445,1.812378713348092e-13,8.878843316692303e-10,0.23062111316734413,Glutamatergic_Pitpna
99021,Glutamatergic,Cnbp-209_ENSMUST00000204890,3.062059517342329e-12,1.5001029575460072e-08,0.23085781856441834,Glutamatergic_Cnbp
80686,Glutamatergic,Gtpbp4-204_ENSMUST00000222098,2.9498452535464336e-21,1.4451291897123978e-17,0.2309332012464287,Glutamatergic_Gtpbp4
104331,Glutamatergic,Ss18l2-201_ENSMUST00000035113,5.486166069354634e-19,2.687672757376835e-15,0.23159152026312846,Glutamatergic_Ss18l2
96109,Glutamatergic,Ptp4a2-207_ENSMUST00000165853,8.326288881357072e-09,4.07904892297683e-05,0.2325615917625119,Glutamatergic_Ptp4a2
113801,Glutamatergic,Dusp26-203_ENSMUST00000161713,2.050318405881377e-07,0.0010044509870412866,0.23393728155591909,Glutamatergic_Dusp26
86909,Glutamatergic,Gnal-202_ENSMUST00000076605,4.793787406767963e-10,2.348476450575625e-06,0.23687360271655766,Glutamatergic_Gnal
125556,Glutamatergic,Fam133b-205_ENSMUST00000197082,1.900304934734773e-11,9.309593875265653e-08,0.2370632300431521,Glutamatergic_Fam133b
99341,Glutamatergic,Grin2b-203_ENSMUST00000125905,5.294715584659109e-13,2.5938811649244973e-09,0.23709965541862288,Glutamatergic_Grin2b
11822,GABAergic,Meg3-205_ENSMUST00000129245,4.25742282722692e-21,9.983656529847128e-18,0.23738215681516728,GABAergic_Meg3
119247,Glutamatergic,Polr2k-201_ENSMUST00000057177,9.205993784030878e-07,0.004510016354796727,0.23757795440411966,Glutamatergic_Polr2k
120996,Glutamatergic,Rps23-203_ENSMUST00000224463,6.658192505692438e-24,3.2618485085387255e-20,0.2375998382893556,Glutamatergic_Rps23
86812,Glutamatergic,Hdac3-201_ENSMUST00000043498,2.356358276033354e-08,0.00011543799194287402,0.2386957082768646,Glutamatergic_Hdac3
113325,Glutamatergic,Azi2-201_ENSMUST00000044454,9.79468780385238e-09,4.7984175551072804e-05,0.23906507370312413,Glutamatergic_Azi2
72533,Glutamatergic,Prdx2-203_ENSMUST00000109734,8.840211060278049e-09,4.330819398430216e-05,0.24117963103203222,Glutamatergic_Prdx2
100637,Glutamatergic,Fus-204_ENSMUST00000121616,9.349430745031015e-11,4.5802861219906945e-07,0.24439702919677897,Glutamatergic_Fus
107850,Glutamatergic,Oaz1-204_ENSMUST00000179341,1.80483318584558e-64,8.841877777457497e-61,0.24636159377315625,Glutamatergic_Oaz1
75984,Glutamatergic,Ppdpf-205_ENSMUST00000138800,3.062750105282759e-08,0.00015004412765780235,0.24792159793499824,Glutamatergic_Ppdpf
